SEASON YEAR,WEEK,TRAP,NUMBER OF MOSQUITOES,WNV POS,WNV NEG,MIR,LATITUDE,LONGITUDE,LOCATION
2017,37,T228,1,0,1,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2017,38,T228,3,0,3,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,23,T228,17,0,17,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,24,T228,7,0,7,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,25,T228,4,0,4,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,26,T228,9,0,9,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,27,T228,7,0,7,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,28,T228,8,0,8,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,29,T228,16,0,16,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,30,T228,2,0,2,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,33,T228,1,0,1,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,34,T228,5,0,5,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,35,T228,7,1,6,142.85714285714286,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,36,T228,3,0,3,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,38,T228,2,0,2,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2018,39,T228,1,0,1,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,23,T228,34,0,34,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,24,T228,111,0,111,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,25,T228,2,0,2,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,26,T228,25,0,25,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,27,T228,18,0,18,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,28,T228,6,0,6,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,30,T228,2,0,2,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,33,T228,2,0,2,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,34,T228,8,0,8,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,35,T228,6,0,6,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,36,T228,3,0,3,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,37,T228,15,0,15,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,38,T228,7,0,7,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2019,39,T228,9,0,9,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,24,T228,19,0,19,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,25,T228,4,0,4,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,26,T228,4,0,4,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,27,T228,4,0,4,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,28,T228,14,0,14,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,29,T228,16,0,16,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,30,T228,12,0,12,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,31,T228,3,0,3,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,32,T228,10,0,10,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,33,T228,10,0,10,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,34,T228,19,0,19,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,35,T228,38,0,38,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,36,T228,3,0,3,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,37,T228,8,0,8,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,38,T228,10,0,10,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,39,T228,20,0,20,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2020,40,T228,3,0,3,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,23,T228,10,0,10,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,24,T228,6,0,6,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,25,T228,15,0,15,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,26,T228,72,0,72,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,27,T228,103,0,103,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,28,T228,29,0,29,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,29,T228,2,0,2,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,30,T228,1,0,1,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,31,T228,47,0,47,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,32,T228,106,2,104,18.867924528301888,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,33,T228,19,0,19,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,35,T228,19,0,19,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,36,T228,1,0,1,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,37,T228,17,0,17,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,38,T228,14,0,14,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2021,39,T228,24,1,23,41.66666666666666,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,23,T228,2,0,2,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,24,T228,34,0,34,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,25,T228,8,0,8,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,26,T228,21,0,21,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,27,T228,6,0,6,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,28,T228,13,0,13,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,29,T228,1,0,1,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,30,T228,11,0,11,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,31,T228,2,0,2,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,32,T228,21,1,20,47.61904761904762,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,33,T228,8,0,8,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,34,T228,16,1,15,62.5,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,35,T228,12,0,12,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,37,T228,2,0,2,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2022,38,T228,14,0,14,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)"
2017,24,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,27,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,28,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,29,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,31,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,32,T231,6,0,6,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,33,T231,6,0,6,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,34,T231,13,0,13,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,35,T231,5,0,5,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,36,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,37,T231,5,0,5,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,23,T231,3,0,3,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,24,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,25,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,27,T231,3,0,3,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,28,T231,9,0,9,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,29,T231,8,0,8,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,30,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,31,T231,5,0,5,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,32,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,33,T231,8,1,7,125.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,34,T231,3,0,3,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,35,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,38,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2018,39,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,23,T231,8,0,8,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,24,T231,22,0,22,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,25,T231,4,0,4,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,26,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,27,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,28,T231,8,0,8,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,29,T231,3,0,3,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,30,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,31,T231,3,0,3,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,32,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,33,T231,6,0,6,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,34,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,35,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,36,T231,6,0,6,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,37,T231,33,1,32,30.303030303030305,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,38,T231,10,0,10,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2019,39,T231,75,0,75,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,24,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,26,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,28,T231,6,0,6,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,29,T231,14,0,14,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,30,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,31,T231,22,0,22,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,32,T231,8,0,8,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,33,T231,40,0,40,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,34,T231,59,1,58,16.949152542372882,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,35,T231,26,1,25,38.46153846153846,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,36,T231,28,1,27,35.714285714285715,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,37,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,38,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,39,T231,5,0,5,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2020,40,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,23,T231,5,0,5,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,24,T231,27,0,27,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,26,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,27,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,28,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,29,T231,17,0,17,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,30,T231,5,0,5,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,31,T231,44,0,44,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,32,T231,30,0,30,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,33,T231,34,0,34,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,34,T231,18,0,18,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,35,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,37,T231,42,0,42,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,38,T231,18,0,18,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2021,39,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,23,T231,3,0,3,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,24,T231,13,0,13,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,26,T231,6,0,6,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,28,T231,5,0,5,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,30,T231,7,0,7,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,31,T231,6,0,6,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,32,T231,65,2,63,30.76923076923077,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,33,T231,2,0,2,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,36,T231,24,0,24,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,37,T231,7,0,7,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,38,T231,38,0,38,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,39,T231,1,0,1,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2022,40,T231,7,0,7,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)"
2017,24,T233,7,0,7,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,25,T233,3,0,3,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,26,T233,2,0,2,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,27,T233,8,0,8,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,28,T233,16,0,16,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,29,T233,23,0,23,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,30,T233,7,0,7,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,31,T233,7,0,7,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,32,T233,6,1,5,166.66666666666666,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,33,T233,6,0,6,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,34,T233,1,0,1,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,35,T233,22,0,22,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2017,36,T233,10,0,10,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,23,T233,5,0,5,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,24,T233,5,0,5,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,25,T233,6,0,6,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,27,T233,7,0,7,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,28,T233,59,0,59,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,29,T233,79,0,79,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,30,T233,63,1,62,15.873015873015872,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,31,T233,115,1,114,8.695652173913043,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,32,T233,25,1,24,40.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,33,T233,40,0,40,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,34,T233,25,1,24,40.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,35,T233,52,1,51,19.23076923076923,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,36,T233,18,0,18,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,37,T233,12,0,12,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,38,T233,8,0,8,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2018,39,T233,23,0,23,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,23,T233,22,0,22,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,24,T233,43,0,43,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,25,T233,24,0,24,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,26,T233,29,0,29,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,27,T233,18,0,18,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,28,T233,7,0,7,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,29,T233,39,0,39,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,30,T233,26,0,26,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,31,T233,23,0,23,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,32,T233,90,1,89,11.11111111111111,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,33,T233,24,0,24,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,34,T233,44,2,42,45.45454545454545,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,35,T233,31,0,31,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,36,T233,24,1,23,41.66666666666666,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,37,T233,86,2,84,23.25581395348837,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,38,T233,44,0,44,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2019,39,T233,26,1,25,38.46153846153846,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2020,24,T233,31,0,31,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2020,25,T233,18,0,18,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2020,26,T233,4,0,4,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2020,32,T233,33,0,33,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
2020,33,T233,177,2,175,11.299435028248588,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)"
